,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
x[288],0.001,0.0,0.0,0.002,0.0,0.0,18401.0,7642.0,1.0
x[289],0.001,0.0,0.0,0.002,0.0,0.0,15561.0,8461.0,1.0
x[290],0.001,0.0,0.0,0.002,0.0,0.0,16762.0,8033.0,1.0
x[291],0.001,0.0,0.0,0.002,0.0,0.0,16817.0,7986.0,1.0
x[292],0.001,0.0,0.0,0.002,0.0,0.0,18187.0,8119.0,1.0
x[293],0.001,0.0,0.0,0.002,0.0,0.0,15691.0,7993.0,1.0
x[294],0.001,0.0,0.0,0.002,0.0,0.0,15939.0,7896.0,1.0
x[295],0.001,0.0,0.0,0.002,0.0,0.0,17528.0,8258.0,1.0
x[296],0.001,0.0,0.0,0.002,0.0,0.0,17484.0,7511.0,1.0
x[297],0.001,0.0,0.0,0.002,0.0,0.0,15390.0,7919.0,1.0
x[298],0.001,0.0,0.0,0.002,0.0,0.0,18480.0,8397.0,1.0
x[299],0.001,0.0,0.0,0.002,0.0,0.0,16918.0,7141.0,1.0
x[300],0.001,0.0,0.0,0.002,0.0,0.0,16256.0,8059.0,1.0
x[301],0.001,0.0,0.0,0.002,0.0,0.0,15229.0,9089.0,1.0
x[302],0.001,0.0,0.0,0.002,0.0,0.0,16056.0,8048.0,1.0
x[303],0.001,0.0,0.0,0.002,0.0,0.0,18226.0,8502.0,1.0
x[304],0.001,0.0,0.0,0.002,0.0,0.0,17381.0,8399.0,1.0
x[305],0.001,0.0,0.0,0.002,0.0,0.0,13492.0,7553.0,1.0
x[306],0.001,0.0,0.0,0.002,0.0,0.0,16619.0,8118.0,1.0
x[307],0.001,0.0,0.0,0.002,0.0,0.0,15293.0,7206.0,1.0
x[308],0.001,0.0,0.0,0.002,0.0,0.0,18050.0,8709.0,1.0
x[309],0.001,0.0,0.0,0.002,0.0,0.0,19384.0,8948.0,1.0
x[310],0.001,0.0,0.0,0.002,0.0,0.0,16428.0,8148.0,1.0
x[311],0.001,0.0,0.0,0.002,0.0,0.0,17915.0,7846.0,1.0
x[312],0.001,0.0,0.0,0.002,0.0,0.0,18623.0,8345.0,1.0
