'target_keyword', 'transform', 'seed', 'time'
dirsym_e-1_100dims,HypersphericalAngular,6,21.90814518928528
asymdir_1toe-1_10dims,HypersphericalProbit,5,1.909519910812378
asymdir_1toe-1_10dims,StanStickbreaking,7,1.8536992073059082
asymdir_1toe-1_10dims,HypersphericalLogit,2,1.7557759284973145
asymdir_1toe-1_10dims,ALR,5,1.8046576976776123
dirsym_e-1_100dims,Stickbreaking,9,13.700340270996094
dirsym_1_100dims,StanStickbreaking,24,4.375280380249023
asymdir_1toe-1_10dims,AugmentedSoftmax,4,2.195260763168335
asymdir_e-1to1_10dims,ALR,4,1.9634180068969727
asymdir_1toe-1_10dims,Stickbreaking,4,1.682093858718872
asymdir_1toe-1_10dims,AugmentedILR,2,1.817673921585083
dirsym_1_100dims,HypersphericalAngular,17,6.763724327087402
asymdir_1toe-1_10dims,NormalizedExponential,3,1.8446705341339111
asymdir_1toe-1_10dims,ProbitProduct,6,1.7182338237762451
asymdir_1toe-1_10dims,HypersphericalAngular,4,1.7588093280792236
dirsym_1_100dims,NormalizedExponential,21,4.988869667053223
asymdir_e-1to1_10dims,NormalizedExponential,4,2.0168235301971436
dirsym_e-1_100dims,ProbitProduct,15,5.929892301559448
asymdir_e-1to1_10dims,Stickbreaking,3,2.4503233432769775
asymdir_1toe-1_10dims,HypersphericalProbit,6,1.9248008728027344
asymdir_1toe-1_10dims,StanStickbreaking,8,1.7567064762115479
asymdir_1toe-1_10dims,HypersphericalLogit,3,1.8365702629089355
dirsym_1_100dims,HypersphericalLogit,20,5.404114484786987
dirsym_10_100dims,ProbitProduct,22,3.2651124000549316
asymdir_1toe-1_10dims,ALR,6,1.8594880104064941
asymdir_1toe-1_10dims,AugmentedSoftmax,5,2.0457260608673096
asymdir_1toe-1_10dims,Stickbreaking,5,1.8002028465270996
asymdir_1toe-1_10dims,AugmentedILR,3,1.8798696994781494
asymdir_1toe-1_10dims,NormalizedExponential,4,1.8348455429077148
asymdir_1toe-1_10dims,ProbitProduct,7,1.7249114513397217
asymdir_e-1to1_10dims,ALR,5,2.0866076946258545
asymdir_1toe-1_10dims,HypersphericalAngular,5,1.798093318939209
dirsym_1_100dims,Stickbreaking,21,4.771010160446167
asymdir_e-1to1_10dims,NormalizedExponential,5,1.9826414585113525
asymdir_1toe-1_10dims,StanStickbreaking,9,1.7065787315368652
asymdir_1toe-1_10dims,HypersphericalProbit,7,1.9030539989471436
asymdir_1toe-1_10dims,ALR,7,1.6867270469665527
asymdir_1toe-1_10dims,HypersphericalLogit,4,1.8370661735534668
asymdir_e-1to1_10dims,Stickbreaking,4,2.3623287677764893
dirsym_e-1_100dims,NormalizedExponential,16,7.378705024719238
asymdir_1toe-1_10dims,Stickbreaking,6,1.719496488571167
asymdir_1toe-1_10dims,NormalizedExponential,5,1.6986873149871826
asymdir_1toe-1_10dims,AugmentedILR,4,1.8129851818084717
asymdir_1toe-1_10dims,AugmentedSoftmax,6,2.0566859245300293
asymdir_1toe-1_10dims,ProbitProduct,8,1.7077956199645996
asymdir_1toe-1_10dims,HypersphericalAngular,6,1.5231821537017822
asymdir_e-1to1_10dims,ALR,6,1.9715981483459473
dirsym_e-1_100dims,StanStickbreaking,10,13.107091665267944
asymdir_1toe-1_10dims,StanStickbreaking,10,1.7086143493652344
dirsym_10_100dims,ProbitProduct,23,3.218332529067993
asymdir_1toe-1_10dims,HypersphericalLogit,5,1.5361857414245605
asymdir_1toe-1_10dims,ALR,8,1.5570807456970215
dirsym_e-1_100dims,HypersphericalProbit,19,5.976931571960449
asymdir_e-1to1_10dims,NormalizedExponential,6,2.0010998249053955
asymdir_1toe-1_10dims,HypersphericalProbit,8,1.93681001663208
asymdir_1toe-1_10dims,Stickbreaking,7,1.5266425609588623
asymdir_1toe-1_10dims,HypersphericalAngular,7,1.4269840717315674
asymdir_1toe-1_10dims,NormalizedExponential,6,1.5498583316802979
dirsym_e-1_100dims,AugmentedSoftmax,14,9.094571352005005
asymdir_1toe-1_10dims,AugmentedILR,5,1.5733742713928223
asymdir_1toe-1_10dims,ProbitProduct,9,1.772068977355957
asymdir_e-1to1_10dims,Stickbreaking,5,2.3544092178344727
dirsym_1_100dims,NormalizedExponential,22,5.029836654663086
asymdir_e-1to1_10dims,HypersphericalAngular,0,1.201392412185669
asymdir_1toe-1_10dims,AugmentedSoftmax,7,2.1362619400024414
asymdir_1toe-1_10dims,HypersphericalLogit,6,1.5217912197113037
asymdir_e-1to1_10dims,ALR,7,2.0265860557556152
asymdir_1toe-1_10dims,StanStickbreaking,11,1.726121425628662
asymdir_1toe-1_10dims,ALR,9,1.686781883239746
dirsym_e-1_100dims,ALR,15,8.271395921707153
dirsym_1_100dims,HypersphericalLogit,21,5.459490060806274
asymdir_1toe-1_10dims,HypersphericalProbit,9,1.9455294609069824
asymdir_e-1to1_10dims,NormalizedExponential,7,2.006197929382324
dirsym_1_100dims,HypersphericalAngular,18,6.638846158981323
asymdir_e-1to1_10dims,AugmentedILR,0,1.0203967094421387
asymdir_1toe-1_10dims,Stickbreaking,8,1.7396364212036133
asymdir_e-1to1_10dims,HypersphericalAngular,1,1.2369918823242188
asymdir_1toe-1_10dims,NormalizedExponential,7,1.8890149593353271
asymdir_1toe-1_10dims,HypersphericalAngular,8,1.9411976337432861
dirsym_1_100dims,Stickbreaking,22,4.833373308181763
asymdir_1toe-1_10dims,ProbitProduct,10,1.7009389400482178
asymdir_1toe-1_10dims,AugmentedILR,6,1.9318857192993164
dirsym_e-1_100dims,ProbitProduct,16,6.586336135864258
asymdir_e-1to1_10dims,AugmentedILR,1,0.9951915740966797
asymdir_1toe-1_10dims,HypersphericalLogit,7,1.8607373237609863
asymdir_1toe-1_10dims,StanStickbreaking,12,1.748769998550415
asymdir_e-1to1_10dims,Stickbreaking,6,2.397106647491455
asymdir_1toe-1_10dims,AugmentedSoftmax,8,2.0943760871887207
asymdir_e-1to1_10dims,ALR,8,2.0381100177764893
asymdir_1toe-1_10dims,ALR,10,1.8626372814178467
dirsym_10_100dims,ProbitProduct,24,3.7093570232391357
asymdir_e-1to1_10dims,HypersphericalAngular,2,1.2162401676177979
asymdir_1toe-1_10dims,HypersphericalProbit,10,1.9530885219573975
asymdir_1toe-1_10dims,Stickbreaking,9,1.8792145252227783
asymdir_e-1to1_10dims,NormalizedExponential,8,1.9917690753936768
asymdir_e-1to1_10dims,AugmentedILR,2,0.990109920501709
asymdir_1toe-1_10dims,ProbitProduct,11,1.711012840270996
asymdir_1toe-1_10dims,NormalizedExponential,8,1.9881329536437988
asymdir_1toe-1_10dims,HypersphericalAngular,9,2.002744436264038
asymdir_1toe-1_10dims,AugmentedILR,7,2.046154499053955
asymdir_e-1to1_10dims,HypersphericalAngular,3,1.2449588775634766
asymdir_1toe-1_10dims,StanStickbreaking,13,1.7795193195343018
asymdir_e-1to1_10dims,AugmentedILR,3,0.9660727977752686
asymdir_1toe-1_10dims,HypersphericalLogit,8,1.8474187850952148
asymdir_1toe-1_10dims,ALR,11,1.8557484149932861
asymdir_1toe-1_10dims,AugmentedSoftmax,9,2.0872721672058105
asymdir_e-1to1_10dims,ALR,9,1.9874904155731201
asymdir_e-1to1_10dims,Stickbreaking,7,2.359597682952881
asymdir_1toe-1_10dims,Stickbreaking,10,1.7643697261810303
asymdir_1toe-1_10dims,HypersphericalProbit,11,1.9851272106170654
dirsym_1_100dims,NormalizedExponential,23,5.016985177993774
asymdir_1toe-1_10dims,ProbitProduct,12,1.733830213546753
dirsym_e-1_100dims,AugmentedILR,11,12.167616128921509
asymdir_e-1to1_10dims,HypersphericalAngular,4,1.2308704853057861
asymdir_e-1to1_10dims,AugmentedILR,4,1.0030012130737305
dirsym_e-1_100dims,HypersphericalProbit,20,6.135467529296875
asymdir_e-1to1_10dims,NormalizedExponential,9,2.032379388809204
asymdir_1toe-1_10dims,HypersphericalAngular,10,1.6664705276489258
asymdir_1toe-1_10dims,NormalizedExponential,9,1.690995216369629
dirsym_e-1_100dims,NormalizedExponential,17,7.465639352798462
dirsym_e-1_100dims,HypersphericalLogit,11,12.708613634109497
asymdir_1toe-1_10dims,AugmentedILR,8,1.6733019351959229
asymdir_1toe-1_10dims,HypersphericalLogit,9,1.5869383811950684
asymdir_1toe-1_10dims,StanStickbreaking,14,1.788139820098877
asymdir_1toe-1_10dims,ALR,12,1.746387004852295
asymdir_1toe-1_10dims,Stickbreaking,11,1.5925264358520508
asymdir_e-1to1_10dims,ALR,10,2.0282959938049316
asymdir_1toe-1_10dims,AugmentedSoftmax,10,2.0926499366760254
dirsym_10_1000dims,ALR,2,21.6295268535614
dirsym_1_100dims,HypersphericalLogit,22,5.700993537902832
asymdir_e-1to1_10dims,AugmentedILR,5,1.603085994720459
asymdir_1toe-1_10dims,ProbitProduct,13,1.7152650356292725
dirsym_1_100dims,Stickbreaking,23,5.246636629104614
asymdir_e-1to1_10dims,HypersphericalAngular,5,1.8101832866668701
asymdir_1toe-1_10dims,HypersphericalProbit,12,1.9214675426483154
asymdir_1toe-1_10dims,HypersphericalAngular,11,1.854923963546753
asymdir_1toe-1_10dims,NormalizedExponential,10,1.8740942478179932
asymdir_e-1to1_10dims,Stickbreaking,8,2.433699131011963
asymdir_e-1to1_10dims,NormalizedExponential,10,2.013953447341919
dirsym_e-1_1000dims,HypersphericalLogit,0,195.3415286540985
asymdir_1toe-1_10dims,AugmentedILR,9,1.95493483543396
asymdir_1toe-1_10dims,HypersphericalLogit,10,1.8757331371307373
asymdir_1toe-1_10dims,StanStickbreaking,15,1.778224229812622
dirsym_e-1_100dims,Stickbreaking,10,13.772664308547974
asymdir_e-1to1_10dims,AugmentedILR,6,1.0823109149932861
asymdir_1toe-1_10dims,ALR,13,1.9093632698059082
dirsym_1_100dims,HypersphericalAngular,19,6.917835474014282
asymdir_1toe-1_10dims,Stickbreaking,12,1.739013671875
asymdir_e-1to1_10dims,HypersphericalAngular,6,1.28397798538208
asymdir_1toe-1_10dims,ProbitProduct,14,1.7518525123596191
asymdir_e-1to1_10dims,ALR,11,2.0405335426330566
asymdir_1toe-1_10dims,AugmentedSoftmax,11,2.027642011642456
asymdir_e-1to1_10dims,AugmentedILR,7,0.9765291213989258
dirsym_e-1_100dims,AugmentedSoftmax,15,9.188258409500122
asymdir_1toe-1_10dims,HypersphericalProbit,13,1.9837925434112549
asymdir_1toe-1_10dims,HypersphericalAngular,12,1.9603517055511475
asymdir_1toe-1_10dims,NormalizedExponential,11,1.9424827098846436
asymdir_e-1to1_10dims,NormalizedExponential,11,2.028440237045288
asymdir_1toe-1_10dims,AugmentedILR,10,2.0129172801971436
asymdir_e-1to1_10dims,HypersphericalAngular,7,1.2334184646606445
asymdir_e-1to1_10dims,Stickbreaking,9,2.308778762817383
asymdir_1toe-1_10dims,StanStickbreaking,16,1.8096015453338623
asymdir_1toe-1_10dims,HypersphericalLogit,11,1.9294579029083252
dirsym_e-1_100dims,ALR,16,8.667428255081177
asymdir_e-1to1_10dims,AugmentedILR,8,0.9841115474700928
asymdir_1toe-1_10dims,ALR,14,1.9347646236419678
asymdir_1toe-1_10dims,Stickbreaking,13,1.876307725906372
asymdir_1toe-1_10dims,ProbitProduct,15,1.7254986763000488
asymdir_e-1to1_10dims,ALR,12,2.0362956523895264
asymdir_1toe-1_10dims,AugmentedSoftmax,12,2.098398447036743
asymdir_e-1to1_10dims,HypersphericalAngular,8,1.2762031555175781
asymdir_e-1to1_10dims,AugmentedILR,9,1.0034356117248535
dirsym_1_100dims,NormalizedExponential,24,5.790357351303101
asymdir_1toe-1_10dims,HypersphericalProbit,14,1.971181869506836
asymdir_1toe-1_10dims,NormalizedExponential,12,2.1866495609283447
asymdir_1toe-1_10dims,HypersphericalAngular,13,2.228017568588257
asymdir_1toe-1_10dims,StanStickbreaking,17,1.7917094230651855
asymdir_e-1to1_10dims,NormalizedExponential,12,2.0910511016845703
dirsym_e-1_100dims,HypersphericalProbit,21,6.384478330612183
asymdir_1toe-1_10dims,AugmentedILR,11,2.36500883102417
dirsym_1_100dims,Stickbreaking,24,4.927998065948486
asymdir_e-1to1_10dims,AugmentedILR,10,1.0487470626831055
asymdir_1toe-1_10dims,HypersphericalLogit,12,2.388786792755127
asymdir_1toe-1_10dims,ProbitProduct,16,1.711747646331787
asymdir_e-1to1_10dims,Stickbreaking,10,2.5300545692443848
asymdir_e-1to1_10dims,HypersphericalAngular,9,1.3001925945281982
dirsym_1_100dims,HypersphericalLogit,23,5.351240873336792
dirsym_e-1_100dims,StanStickbreaking,11,13.753073692321777
asymdir_1toe-1_10dims,ALR,15,2.490243911743164
asymdir_e-1to1_10dims,StanStickbreaking,0,1.0523476600646973
asymdir_e-1to1_10dims,ALR,13,1.9645068645477295
asymdir_1toe-1_10dims,AugmentedSoftmax,13,2.0907750129699707
dirsym_10_1000dims,AugmentedSoftmax,0,28.612958669662476
asymdir_e-1to1_10dims,AugmentedILR,11,1.0085043907165527
asymdir_1toe-1_10dims,Stickbreaking,14,2.8068411350250244
asymdir_1toe-1_10dims,HypersphericalProbit,15,1.9759418964385986
dirsym_e-1_100dims,NormalizedExponential,18,7.689097166061401
asymdir_1toe-1_10dims,StanStickbreaking,18,1.764061689376831
asymdir_e-1to1_10dims,HypersphericalLogit,0,1.0796716213226318
asymdir_e-1to1_10dims,HypersphericalAngular,10,1.2304949760437012
asymdir_e-1to1_10dims,NormalizedExponential,13,1.9842374324798584
asymdir_1toe-1_10dims,HypersphericalAngular,14,2.221614122390747
asymdir_1toe-1_10dims,NormalizedExponential,13,2.28006911277771
asymdir_e-1to1_10dims,StanStickbreaking,1,1.0609948635101318
asymdir_1toe-1_10dims,ProbitProduct,17,1.707636833190918
asymdir_1toe-1_10dims,AugmentedILR,12,2.1719584465026855
asymdir_1toe-1_10dims,HypersphericalLogit,13,1.9443044662475586
asymdir_e-1to1_10dims,AugmentedILR,12,1.0679378509521484
asymdir_1toe-1_10dims,ALR,16,1.8269877433776855
asymdir_e-1to1_10dims,HypersphericalLogit,1,1.2197129726409912
asymdir_1toe-1_10dims,Stickbreaking,15,1.611619472503662
asymdir_e-1to1_10dims,Stickbreaking,11,2.479430913925171
asymdir_e-1to1_10dims,ALR,14,1.9410719871520996
dirsym_10_1000dims,Stickbreaking,1,43.56381630897522
asymdir_e-1to1_10dims,HypersphericalAngular,11,1.4732937812805176
asymdir_1toe-1_10dims,StanStickbreaking,19,1.7372057437896729
dirsym_1_100dims,HypersphericalAngular,20,6.767348051071167
asymdir_1toe-1_10dims,HypersphericalProbit,16,1.924598217010498
asymdir_e-1to1_10dims,StanStickbreaking,2,1.300762414932251
asymdir_1toe-1_10dims,AugmentedSoftmax,14,2.142794132232666
dirsym_10_1000dims,StanStickbreaking,0,40.830185890197754
asymdir_1toe-1_10dims,NormalizedExponential,14,1.5788824558258057
asymdir_1toe-1_10dims,HypersphericalAngular,15,1.6139404773712158
asymdir_e-1to1_10dims,AugmentedILR,13,1.1802501678466797
asymdir_e-1to1_10dims,NormalizedExponential,14,1.9906773567199707
asymdir_1toe-1_10dims,ProbitProduct,18,1.722846269607544
asymdir_e-1to1_10dims,HypersphericalLogit,2,1.0850510597229004
asymdir_1toe-1_10dims,HypersphericalLogit,14,1.7103798389434814
asymdir_1toe-1_10dims,AugmentedILR,13,1.9045608043670654
asymdir_e-1to1_10dims,StanStickbreaking,3,1.0839195251464844
asymdir_e-1to1_10dims,HypersphericalAngular,12,1.2288191318511963
asymdir_1toe-1_10dims,ALR,17,1.7297382354736328
asymdir_e-1to1_10dims,AugmentedILR,14,0.9643142223358154
asymdir_1toe-1_10dims,Stickbreaking,16,1.6994643211364746
asymdir_e-1to1_10dims,HypersphericalLogit,3,1.0308396816253662
asymdir_1toe-1_10dims,StanStickbreaking,20,1.736236333847046
asymdir_e-1to1_10dims,ALR,15,2.0353779792785645
asymdir_1toe-1_10dims,HypersphericalAngular,16,1.6677334308624268
asymdir_1toe-1_10dims,NormalizedExponential,15,1.6993026733398438
asymdir_1toe-1_10dims,HypersphericalProbit,17,1.970205545425415
asymdir_e-1to1_10dims,Stickbreaking,12,2.357830047607422
asymdir_e-1to1_10dims,StanStickbreaking,4,1.0356287956237793
asymdir_1toe-1_10dims,AugmentedSoftmax,15,2.0850727558135986
asymdir_e-1to1_10dims,AugmentedILR,15,1.0022807121276855
asymdir_1toe-1_10dims,ProbitProduct,19,1.7411258220672607
asymdir_e-1to1_10dims,HypersphericalAngular,13,1.2601981163024902
asymdir_e-1to1_10dims,NormalizedExponential,15,2.048623561859131
dirsym_e-1_100dims,AugmentedILR,12,12.251960277557373
dirsym_1_100dims,HypersphericalLogit,24,5.324524164199829
asymdir_1toe-1_10dims,HypersphericalLogit,15,1.9724924564361572
asymdir_e-1to1_10dims,HypersphericalLogit,4,1.1286296844482422
asymdir_1toe-1_10dims,AugmentedILR,14,1.9062235355377197
asymdir_1toe-1_10dims,ALR,18,1.8482592105865479
dirsym_e-1_100dims,HypersphericalProbit,22,6.343859672546387
dirsym_e-1_100dims,ALR,17,8.327728033065796
dirsym_e-1_100dims,HypersphericalLogit,12,12.634372234344482
asymdir_1toe-1_10dims,Stickbreaking,17,1.8712048530578613
asymdir_e-1to1_10dims,StanStickbreaking,5,1.1270718574523926
asymdir_e-1to1_10dims,AugmentedILR,16,1.0375256538391113
dirsym_e-1_100dims,AugmentedSoftmax,16,9.303443908691406
asymdir_1toe-1_10dims,StanStickbreaking,21,1.7631003856658936
asymdir_e-1to1_10dims,HypersphericalAngular,14,1.2558155059814453
asymdir_e-1to1_10dims,ALR,16,2.0176382064819336
asymdir_e-1to1_10dims,HypersphericalLogit,5,1.0532927513122559
asymdir_1toe-1_10dims,HypersphericalAngular,17,1.9139325618743896
asymdir_1toe-1_10dims,NormalizedExponential,16,1.9716153144836426
asymdir_1toe-1_10dims,HypersphericalProbit,18,1.9751334190368652
asymdir_1toe-1_10dims,ProbitProduct,20,1.7604429721832275
asymdir_e-1to1_10dims,AugmentedILR,17,0.934168815612793
asymdir_1toe-1_10dims,AugmentedSoftmax,16,2.097846269607544
asymdir_e-1to1_10dims,StanStickbreaking,6,1.042468786239624
asymdir_e-1to1_10dims,Stickbreaking,13,2.4155073165893555
asymdir_e-1to1_10dims,NormalizedExponential,16,2.042468547821045
asymdir_1toe-1_10dims,HypersphericalLogit,16,1.9275100231170654
asymdir_1toe-1_10dims,AugmentedILR,15,1.9452519416809082
asymdir_1toe-1_10dims,ALR,19,1.8042857646942139
asymdir_e-1to1_10dims,HypersphericalLogit,6,1.0099551677703857
asymdir_e-1to1_10dims,HypersphericalAngular,15,1.2173502445220947
asymdir_1toe-1_10dims,Stickbreaking,18,1.790820598602295
asymdir_e-1to1_10dims,AugmentedILR,18,0.951486349105835
asymdir_1toe-1_10dims,StanStickbreaking,22,1.7055797576904297
asymdir_e-1to1_10dims,StanStickbreaking,7,1.06252121925354
asymdir_1toe-1_10dims,HypersphericalAngular,18,1.7302830219268799
asymdir_1toe-1_10dims,NormalizedExponential,17,1.6578052043914795
dirsym_e-1_100dims,NormalizedExponential,19,7.466255187988281
asymdir_e-1to1_10dims,ALR,17,1.995516300201416
dirsym_e-1_100dims,HypersphericalAngular,7,27.356637477874756
asymdir_1toe-1_10dims,ProbitProduct,21,1.7149343490600586
asymdir_1toe-1_10dims,HypersphericalProbit,19,1.8997209072113037
asymdir_e-1to1_10dims,HypersphericalLogit,7,1.0480375289916992
asymdir_e-1to1_10dims,HypersphericalAngular,16,1.2537517547607422
asymdir_e-1to1_10dims,AugmentedILR,19,1.008561611175537
asymdir_1toe-1_10dims,HypersphericalLogit,17,1.645705223083496
asymdir_1toe-1_10dims,AugmentedSoftmax,17,2.10941219329834
asymdir_e-1to1_10dims,StanStickbreaking,8,1.0845379829406738
asymdir_1toe-1_10dims,ALR,20,1.70033860206604
asymdir_e-1to1_10dims,NormalizedExponential,17,1.9822158813476562
asymdir_1toe-1_10dims,AugmentedILR,16,1.727372407913208
asymdir_1toe-1_10dims,Stickbreaking,19,1.6157329082489014
dirsym_1_100dims,HypersphericalAngular,21,6.660239934921265
dirsym_e-1_100dims,Stickbreaking,11,13.812615871429443
asymdir_e-1to1_10dims,Stickbreaking,14,2.3652803897857666
asymdir_1toe-1_10dims,StanStickbreaking,23,1.7447693347930908
asymdir_e-1to1_10dims,HypersphericalLogit,8,1.133589267730713
asymdir_1toe-1_10dims,HypersphericalAngular,19,1.5969538688659668
asymdir_1toe-1_10dims,NormalizedExponential,18,1.5945136547088623
asymdir_e-1to1_10dims,AugmentedILR,20,1.0706007480621338
asymdir_e-1to1_10dims,HypersphericalAngular,17,1.2974927425384521
asymdir_1toe-1_10dims,ProbitProduct,22,1.6838572025299072
asymdir_e-1to1_10dims,StanStickbreaking,9,1.1568536758422852
asymdir_e-1to1_10dims,ALR,18,1.9946746826171875
asymdir_1toe-1_10dims,HypersphericalProbit,20,1.9170773029327393
asymdir_1toe-1_10dims,HypersphericalLogit,18,1.6359646320343018
asymdir_e-1to1_10dims,HypersphericalLogit,9,1.0424175262451172
asymdir_e-1to1_10dims,AugmentedILR,21,0.9469966888427734
asymdir_1toe-1_10dims,Stickbreaking,20,1.6080081462860107
asymdir_1toe-1_10dims,ALR,21,1.7146577835083008
asymdir_1toe-1_10dims,AugmentedILR,17,1.7363519668579102
asymdir_1toe-1_10dims,AugmentedSoftmax,18,2.09617280960083
asymdir_e-1to1_10dims,NormalizedExponential,18,2.0306849479675293
asymdir_1toe-1_10dims,StanStickbreaking,24,1.7267460823059082
asymdir_e-1to1_10dims,StanStickbreaking,10,1.0481328964233398
asymdir_e-1to1_10dims,HypersphericalAngular,18,1.249518871307373
asymdir_1toe-1_10dims,HypersphericalAngular,20,1.8579661846160889
asymdir_e-1to1_10dims,HypersphericalLogit,10,1.010277509689331
asymdir_1toe-1_10dims,NormalizedExponential,19,1.9007279872894287
dirsym_e-1_100dims,HypersphericalProbit,23,6.029516220092773
asymdir_e-1to1_10dims,AugmentedILR,22,0.9804897308349609
asymdir_1toe-1_10dims,ProbitProduct,23,1.6968708038330078
asymdir_e-1to1_10dims,Stickbreaking,15,2.391904830932617
dirsym_e-1_100dims,ProbitProduct,17,22.480613470077515
asymdir_1toe-1_10dims,HypersphericalProbit,21,1.8821861743927002
asymdir_e-1to1_10dims,ALR,19,1.953977346420288
asymdir_e-1to1_10dims,StanStickbreaking,11,1.0481467247009277
asymdir_1toe-1_10dims,HypersphericalLogit,19,1.8017406463623047
asymdir_e-1to1_10dims,HypersphericalAngular,19,1.2861251831054688
asymdir_1toe-1_10dims,ALR,22,1.8454430103302002
asymdir_1toe-1_10dims,Stickbreaking,21,1.8851661682128906
asymdir_e-1to1_10dims,HypersphericalLogit,11,1.0384514331817627
asymdir_e-1to1_10dims,AugmentedILR,23,0.9627087116241455
asymdir_1toe-1_10dims,AugmentedILR,18,1.8984596729278564
asymdir_1toe-1_10dims,AugmentedSoftmax,19,1.9052319526672363
asymdir_e-1to1_10dims,NormalizedExponential,19,1.9059338569641113
asymdir_e-1to1_10dims,StanStickbreaking,12,1.0349814891815186
asymdir_1toe-1_10dims,ProbitProduct,24,1.570375919342041
dirsym_e-1_100dims,StanStickbreaking,12,13.35383129119873
asymdir_1toe-1_10dims,NormalizedExponential,20,1.8241143226623535
asymdir_1toe-1_10dims,HypersphericalAngular,21,1.8771166801452637
asymdir_e-1to1_10dims,AugmentedILR,24,0.9927322864532471
asymdir_e-1to1_10dims,HypersphericalLogit,12,1.0579309463500977
asymdir_e-1to1_10dims,HypersphericalAngular,20,1.2792327404022217
dirsym_e-1_100dims,ALR,18,8.304919958114624
asymdir_1toe-1_10dims,HypersphericalProbit,22,1.7566375732421875
asymdir_e-1to1_10dims,Stickbreaking,16,2.30521559715271
asymdir_e-1to1_10dims,ALR,20,1.8557987213134766
asymdir_1toe-1_10dims,HypersphericalLogit,20,1.8395137786865234
asymdir_e-1to1_10dims,StanStickbreaking,13,1.0329968929290771
asymdir_1toe-1_10dims,ALR,23,1.8462040424346924
asymdir_1toe-1_10dims,Stickbreaking,22,1.8175902366638184
asymdir_1toe-1_10dims,AugmentedILR,19,1.9262011051177979
asymdir_1toe-1_10dims,AugmentedSoftmax,20,1.8050692081451416
asymdir_e-1to1_10dims,HypersphericalLogit,13,1.0385310649871826
dirsym_e-1_100dims,AugmentedSoftmax,17,8.950393199920654
asymdir_e-1to1_10dims,NormalizedExponential,20,1.8377339839935303
asymdir_e-1to1_10dims,HypersphericalAngular,21,1.1913630962371826
asymdir_1toe-1_10dims,NormalizedExponential,21,1.5973281860351562
asymdir_1toe-1_10dims,HypersphericalAngular,22,1.6209619045257568
asymdir_e-1to1_10dims,StanStickbreaking,14,1.1863901615142822
asymdir_1toe-1_10dims,HypersphericalProbit,23,1.7318940162658691
dirsym_e-1_100dims,NormalizedExponential,20,7.6060872077941895
asymdir_1toe-1_10dims,HypersphericalLogit,21,1.6289613246917725
asymdir_e-1to1_10dims,ALR,21,1.7886221408843994
dirsym_1_100dims,HypersphericalAngular,22,6.685113191604614
dirsym_10_1000dims,ALR,3,21.75157070159912
asymdir_e-1to1_10dims,HypersphericalLogit,14,1.3038582801818848
asymdir_1toe-1_10dims,Stickbreaking,23,1.6209604740142822
asymdir_1toe-1_10dims,ALR,24,1.6373281478881836
asymdir_e-1to1_10dims,Stickbreaking,17,2.1446800231933594
asymdir_1toe-1_10dims,AugmentedILR,20,1.6319360733032227
asymdir_e-1to1_10dims,HypersphericalAngular,22,1.4731855392456055
asymdir_1toe-1_10dims,AugmentedSoftmax,21,1.8098721504211426
asymdir_e-1to1_10dims,StanStickbreaking,15,1.1515731811523438
asymdir_e-1to1_10dims,NormalizedExponential,21,1.823429822921753
asymdir_1toe-1_10dims,NormalizedExponential,22,1.6865148544311523
asymdir_1toe-1_10dims,HypersphericalAngular,23,1.6741502285003662
asymdir_e-1to1_10dims,HypersphericalLogit,15,0.9870650768280029
dirsym_e-1_100dims,AugmentedILR,13,12.250312805175781
asymdir_1toe-1_10dims,HypersphericalProbit,24,1.7164382934570312
asymdir_1toe-1_10dims,HypersphericalLogit,22,1.6855533123016357
asymdir_e-1to1_10dims,HypersphericalAngular,23,1.1668851375579834
asymdir_e-1to1_10dims,StanStickbreaking,16,1.0066547393798828
asymdir_1toe-1_10dims,Stickbreaking,24,1.6066007614135742
asymdir_e-1to1_10dims,ALR,22,1.8811848163604736
dirsym_e-1_100dims,HypersphericalProbit,24,6.22549843788147
asymdir_1toe-1_10dims,AugmentedILR,21,1.7541496753692627
asymdir_e-1to1_10dims,HypersphericalLogit,16,1.0379881858825684
dirsym_e-1_100dims,HypersphericalLogit,13,12.63803505897522
asymdir_e-1to1_10dims,Stickbreaking,18,2.1469886302948
asymdir_1toe-1_10dims,NormalizedExponential,23,1.6073155403137207
asymdir_1toe-1_10dims,AugmentedSoftmax,22,1.802692174911499
asymdir_1toe-1_10dims,HypersphericalAngular,24,1.6264090538024902
asymdir_e-1to1_10dims,NormalizedExponential,22,1.8076915740966797
asymdir_e-1to1_10dims,StanStickbreaking,17,0.9995005130767822
asymdir_e-1to1_10dims,HypersphericalAngular,24,1.267005443572998
asymdir_1toe-1_10dims,HypersphericalLogit,23,1.4284136295318604
asymdir_e-1to1_10dims,HypersphericalLogit,17,1.0428919792175293
dirsym_10_1000dims,HypersphericalLogit,0,56.68441367149353
asymdir_e-1to1_10dims,ALR,23,1.711857795715332
asymdir_1toe-1_10dims,AugmentedILR,22,1.4692354202270508
asymdir_1toe-1_10dims,NormalizedExponential,24,1.2812159061431885
asymdir_e-1to1_10dims,StanStickbreaking,18,1.0436930656433105
asymdir_e-1to1_10dims,AugmentedSoftmax,0,0.9835188388824463
asymdir_e-1to1_10dims,ProbitProduct,0,0.9145259857177734
